index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2012-05-14,1055.HK,3.5299999713897705,3.559999942779541,3.4600000381469727,3.4600000381469727,2.892974376678467,3702000.0,0.0,0.0,3.530874242208834,3.524966779537046,3.6179032368779542,3.782193512512981,3.987606758463957,False,False,False,False,0.0999999046325683,0.0944444735844929,0.1416667103767394,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2012/04/13,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2015-07-28,1055.HK,7.900000095367432,8.380000114440918,7.599999904632568,7.860000133514404,7.378376960754394,30305654.0,0.0,0.0,8.368538354907566,8.383560506910584,8.096916596401156,7.244038648457417,5.544910508339764,False,False,False,False,0.7800002098083496,0.5893749296665189,0.8840623944997784,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2015/07/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2015-08-19,1055.HK,6.090000152587891,6.090000152587891,5.71999979019165,5.849999904632568,5.49153995513916,40487940.0,0.0,0.0,6.701775230163854,7.2706195019464435,7.6194095985498524,7.217461823496737,5.741650114362756,False,False,False,False,0.3700003623962402,0.4218749701976775,0.6328124552965162,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2015/07/07,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2022-07-06,1055.HK,4.550000190734863,4.550000190734863,4.239999771118164,4.300000190734863,4.300000190734863,17869769.0,0.0,0.0,4.362052347488878,4.288255525871427,4.292989146512852,4.400714845806676,4.557587938760545,False,False,False,False,0.3100004196166992,0.1366667111714681,0.2050000667572022,LL,LLHHHL,4.630000114440918,2022-07-08,4.409999847412109,2022-07-11,4.360000133514404,-0.06,3.849999904632568,3.849999904632568,BY1-2022/06/16,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2022-07-08,1055.HK,4.5,4.630000114440918,4.460000038146973,4.599999904632568,4.599999904632568,19396814.0,0.0,0.0,4.419886270538521,4.328999402881985,4.31132138976866,4.405811801984129,4.557154485836976,False,False,True,False,0.1700000762939453,0.1506666819254558,0.2260000228881837,HH,HHHLHH,4.360000133514404,2022-07-11,4.690000057220459,2022-07-14,4.699999809265137,0.08,3.920000076293945,3.849999904632568,TP1-2022/06/16,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2025-07-04,1055.HK,3.910000085830689,3.910000085830689,3.799999952316284,3.849999904632568,3.849999904632568,15507700.0,0.0,0.0,3.9114529407321137,3.870724661110581,3.7745855437705735,3.691233079890876,3.5637406548437776,True,True,True,False,0.1100001335144047,0.1350000053644181,0.2025000080466272,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/06/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1055.HK
2004-07-26,1060.HK,0.5,0.5,0.5,0.5,0.5,200000.0,0.0,0.0,0.4831720684250644,0.4899505533922509,0.5167307376137636,0.5338939340188822,0.5147684777099067,False,False,False,False,0.0,0.0063333312670389,0.0094999969005584,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/07/09,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2004-08-04,1060.HK,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.4399999976158142,11000.0,0.0,0.0,0.4803269013979667,0.4869185145749756,0.5106129808507744,0.5290978090311813,0.5135541564096129,False,False,False,False,0.0,0.0018749982118606,0.0028124973177909,LL,LLLHLL,0.5099999904632568,2004-08-06,0.4850000143051147,2004-08-17,0.4099999964237213,-0.2,0.4399999976158142,0.4399999976158142,CL1-2004/07/09,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2006-08-25,1060.HK,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,20000.0,0.0,0.0,0.2345123484745217,0.2317017561227508,0.2297960773126625,0.2315097586422826,0.2729234334143682,False,False,True,False,0.0,6.66668017705263e-05,0.0001000002026557,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/08/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2008-01-02,1060.HK,2.5999999046325684,2.7100000381469727,2.299999952316284,2.299999952316284,2.299999952316284,2842000.0,0.0,0.0,2.414097548947444,2.46644694584423,2.6010051166243957,2.5536955913671497,1.9210635158897769,False,False,False,False,0.4100000858306885,0.1246667226155599,0.1870000839233399,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2007/12/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2009-04-20,1060.HK,0.3100000023841858,0.3199999928474426,0.3000000119209289,0.3149999976158142,0.3149999976158142,9112000.0,0.0,0.0,0.2954167548085402,0.2858940186205075,0.2812733662636005,0.3135632151277034,0.5786804922778929,False,False,True,False,0.0199999809265137,0.0121428540774754,0.0182142811162131,HL,HLHHHL,0.5099999904632568,2009-04-24,0.3899999856948852,2009-04-27,0.3899999856948852,-0.24,0.2599999904632568,0.2599999904632568,BY1-2009/04/06,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2009-04-22,1060.HK,0.3100000023841858,0.3799999952316284,0.3100000023841858,0.3449999988079071,0.3449999988079071,114380000.0,0.0,0.0,0.3058574978678656,0.2925505906563609,0.2846664179078286,0.3140195150124523,0.5746551515798984,False,False,True,False,0.0699999928474426,0.0121428519487381,0.0182142779231071,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2009/04/06,False,False,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2009-04-23,1060.HK,0.3600000143051147,0.5,0.3549999892711639,0.5,0.5,253996000.0,0.0,0.0,0.3411561346191628,0.3105896697297209,0.2931108721075215,0.3177022968933938,0.5740602898143216,False,False,True,False,0.1450000107288361,0.0119230724298037,0.0178846086447055,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2009/04/06,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2011-05-23,1060.HK,0.4099999964237213,0.4099999964237213,0.3799999952316284,0.3849999904632568,0.3849999904632568,4550000.0,0.0,0.0,0.3795528745581556,0.3960380042200102,0.4383807832473284,0.5026741194961986,0.5784087146860278,False,False,False,False,0.0300000011920928,0.016999993721644,0.0254999905824661,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/05/11,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2011-08-19,1060.HK,0.324999988079071,0.3499999940395355,0.3199999928474426,0.3449999988079071,0.3449999988079071,4500000.0,0.0,0.0,0.3354486702154293,0.3361802897258069,0.3535650565289279,0.3960314340092459,0.4919061578589907,False,False,False,False,0.0300000011920928,0.0132142858845846,0.019821428826877,HL,HLLHHL,0.3499999940395355,2011-08-22,0.3350000083446502,2011-08-23,0.324999988079071,-0.07,0.270000010728836,0.270000010728836,BY1-2011/08/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2011-08-29,1060.HK,0.3400000035762787,0.3700000047683716,0.3400000035762787,0.3499999940395355,0.3499999940395355,14500000.0,0.0,0.0,0.3373639537841745,0.3366572255234268,0.3500176567767822,0.3893335961978281,0.4846331485566146,False,False,False,False,0.0300000011920928,0.0167857195649828,0.0251785793474742,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/08/08,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2011-09-06,1060.HK,0.375,0.4250000119209289,0.375,0.4000000059604645,0.4000000059604645,31631000.0,0.0,0.0,0.3662625383658373,0.3532890265475758,0.3553605887620193,0.3876685721317289,0.4794642663148196,False,False,False,False,0.0500000119209289,0.0153571473700659,0.0230357210550989,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2011/08/08,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2011-09-08,1060.HK,0.4300000071525574,0.4749999940395355,0.4300000071525574,0.449999988079071,0.449999988079071,27035000.0,0.0,0.0,0.3894815298292395,0.3669951977473937,0.3615074091182613,0.3895304058875277,0.4787594476797279,False,False,True,False,0.0449999868869781,0.0200000007947286,0.0300000011920929,HH,HHHLHH,0.4099999964237213,2011-09-16,0.4449999928474426,2011-10-24,0.5400000214576721,0.32,0.324999988079071,0.3100000023841858,TP3-2011/08/08,False,False,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2014-02-13,1060.HK,0.3499999940395355,0.3499999940395355,0.3199999928474426,0.3449999988079071,0.3449999988079071,26021047.0,0.0,0.0,0.3390415454427275,0.348710576319417,0.3799523917447787,0.4077730477524002,0.4097526293122339,False,False,False,False,0.0300000011920928,0.0179166694482167,0.0268750041723251,HL,HLHHHL,0.7099999785423279,2014-02-24,0.6399999856948853,2014-02-25,0.6399999856948853,-0.1,0.2899999916553497,0.2899999916553497,BY1-2014/01/21,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2014-02-17,1060.HK,0.3600000143051147,0.3899999856948852,0.3600000143051147,0.375,0.375,90530000.0,0.0,0.0,0.3486972350277106,0.3518929390504304,0.379006418293393,0.4061968085338385,0.4090824395979708,False,False,False,False,0.0299999713897705,0.0223076916657961,0.0334615374986942,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2014/01/21,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2014-02-18,1060.HK,0.375,0.4149999916553497,0.375,0.3899999856948852,0.3899999856948852,90740000.0,0.0,0.0,0.356206826058106,0.355206595280383,0.3794375385836476,0.4058760793687107,0.4089303881724482,False,False,False,False,0.0399999916553496,0.021153844319857,0.0317307664797856,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2014/01/21,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2014-02-20,1060.HK,0.4149999916553497,0.5199999809265137,0.4099999964237213,0.5099999904632568,0.5099999904632568,249340880.0,0.0,0.0,0.3921715093927703,0.3730172172585162,0.3857091614056573,0.408017983654368,0.4097441785132225,False,False,False,False,0.1099999845027923,0.0166666656732559,0.0249999985098838,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2014/01/21,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,1060.HK
2008-02-20,1061.HK,0.2140000015497207,0.2140000015497207,0.2140000015497207,0.2140000015497207,0.1592582315206527,20000.0,0.0,0.0,0.2189933990163544,0.223967302203399,0.2304743179175218,0.232706868781063,0.2169336318505304,False,False,False,False,0.0,0.0032000005245208,0.0048000007867813,HL,HLLHHL,0.2280000001192093,2008-02-25,0.2220000028610229,2008-02-26,0.2199999988079071,-0.04,0.2000000029802322,0.2000000029802322,BY1-2008/01/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2008-02-29,1061.HK,0.2349999994039535,0.2349999994039535,0.2199999988079071,0.2199999988079071,0.1637234389781952,96000.0,0.0,0.0,0.2219948741130001,0.2236633184598766,0.2289233009995652,0.2316303741006455,0.2172261511025261,False,False,False,False,0.0150000005960463,0.0015384612175134,0.0023076918262701,HH,HHLLLH,0.209999993443489,2008-03-06,0.2119999974966049,2008-03-07,0.231000006198883,0.1,0.209999993443489,0.2000000029802322,TP1-2008/01/28,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2008-03-18,1061.HK,0.2000000029802322,0.2000000029802322,0.1800000071525573,0.1940000057220459,0.1443743258714676,1228000.0,0.0,0.0,0.2063639148267079,0.213039892485962,0.2216418103103209,0.227205313193873,0.216474360267427,False,False,False,False,0.0199999958276749,0.0012727284973318,0.0019090927459977,LL,LLLHLL,0.2000000029802322,2008-03-19,0.1700000017881393,2008-03-27,0.1700000017881393,-0.15,0.1800000071525573,0.1800000071525573,CL2-2008/01/28,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,False,,,1061.HK
2010-11-12,1061.HK,0.949999988079071,0.949999988079071,0.8700000047683716,0.8700000047683716,0.6912987232208252,412000.0,0.0,0.0,0.8748465035320712,0.8419866928303364,0.7689231866794025,0.6668900993244788,0.505815179657855,True,True,True,False,0.0799999833106994,0.0330769282120924,0.0496153923181387,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2010/10/26,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2016-02-29,1061.HK,3.819999933242798,4.050000190734863,3.75,3.799999952316284,3.1731066703796387,143000.0,0.0,0.0,3.858043730840095,3.878348523225872,4.051564969251984,4.23430729173398,4.178649638518692,False,False,False,False,0.3000001907348633,0.0735714776175364,0.1103572164263046,HL,HLLHLL,3.950000047683716,2016-03-02,3.859999895095825,2016-03-03,3.700000047683716,-0.06,3.569999933242798,3.569999933242798,BY1-2016/02/04,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2016-03-18,1061.HK,4.050000190734863,4.130000114440918,4.0,4.119999885559082,3.440315723419189,175000.0,0.0,0.0,3.898951634295632,3.87785117051992,3.973365397605368,4.14449179337779,4.145431478888954,False,False,False,False,0.1300001144409179,0.0385714769363404,0.0578572154045107,HH,HHHLHH,3.799999952316284,2016-03-21,4.050000190734863,2016-03-29,4.210000038146973,0.11,3.700000047683716,3.700000047683716,TP1-2016/02/04,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2018-08-15,1061.HK,6.699999809265137,6.800000190734863,6.230000019073486,6.269999980926514,5.352271556854248,887861.0,0.0,0.0,6.449706350522371,6.3951775710195164,6.546071508106351,6.633711431529061,6.090406575406199,False,False,False,False,0.570000171661377,0.2281249165534973,0.3421873748302459,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/07/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2021-12-06,1061.HK,5.360000133514404,5.360000133514404,5.010000228881836,5.119999885559082,4.558683395385742,206000.0,0.0,0.0,5.248150902062242,5.264763000744916,5.468286784149576,5.704719844990398,5.629856470659111,False,False,False,False,0.3499999046325683,0.177333386739095,0.2660000801086425,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/11/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1061.HK
2006-06-13,1066.HK,1.09375,1.100000023841858,1.0625,1.0750000476837158,0.7999722361564636,6976000.0,0.0,0.0,1.1080649666275588,1.093004337683715,1.023069038340598,0.8817405008577005,0.6319912141185432,True,True,True,False,0.0375000238418579,0.0361607159887041,0.0542410739830562,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/05/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2021-01-07,1066.HK,16.979999542236328,17.020000457763672,15.800000190734863,16.399999618530273,14.304635047912598,14683889.0,0.0,0.0,16.63578007052343,16.19954050778749,15.99725037945126,15.971915625330768,14.178579411157042,True,True,True,False,1.2200002670288086,0.7988232444314399,1.1982348666471598,LL,LLLHLL,17.299999237060547,2021-01-11,15.140000343322754,2021-01-15,14.65999984741211,-0.15,15.800000190734863,13.84000015258789,BY1-2020/11/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2023-12-19,1066.HK,7.320000171661377,7.420000076293945,7.150000095367432,7.260000228881836,6.652782440185547,4402000.0,0.0,0.0,7.279216422282184,7.2972268603952894,7.396636721687281,7.959153497362246,9.354559382766803,False,False,False,False,0.2699999809265136,0.2755555311838786,0.4133332967758178,HL,HLLHLL,7.610000133514404,2023-12-22,7.349999904632568,2023-12-27,7.119999885559082,-0.06,6.670000076293945,6.670000076293945,BY1-2023/12/01,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2023-12-22,1066.HK,7.440000057220459,7.610000133514404,7.369999885559082,7.5,6.872708797454834,7005879.0,0.0,0.0,7.351757179954403,7.329571639744714,7.400332863536838,7.928220319554486,9.308853170197317,False,False,False,False,0.2400002479553222,0.2711765064912684,0.4067647597369026,LH,LHLLHH,7.119999885559082,2023-12-27,7.389999866485596,2024-01-02,7.699999809265137,0.08,6.670000076293945,6.670000076293945,TP1-2023/12/01,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2024-01-08,1066.HK,7.340000152587891,7.349999904632568,5.960000038146973,6.269999980926514,5.745584487915039,19673431.0,0.0,0.0,7.111295730686196,7.228028989724958,7.337221457554257,7.818158257833156,9.177623306337855,False,False,False,False,1.3899998664855957,0.2820000012715657,0.4230000019073486,LL,LLLHLL,6.71999979019165,2024-01-09,5.449999809265137,2024-01-22,5.340000152587891,-0.21,5.960000038146973,5.960000038146973,CL2-2023/12/01,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,False,,,1066.HK
2025-10-13,1066.HK,5.78000020980835,5.849999904632568,5.659999847412109,5.840000152587891,5.729942321777344,14288286.0,0.0,0.0,5.952420910991406,5.947220089086448,6.063425395130227,6.0392955244965565,5.79969262870096,False,False,False,False,0.1900000572204589,0.1688888602786594,0.2533332904179891,HL,HLLHLL,5.920000076293945,2025-10-14,5.630000114440918,2025-10-23,5.510000228881836,-0.07,5.519999980926514,5.519999980926514,BY1-2025/09/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2025-10-30,1066.HK,5.639999866485596,5.650000095367432,5.329999923706055,5.360000133514404,5.360000133514404,21302273.0,0.0,0.0,5.614449850203428,5.718615367652492,5.891760006321058,5.949192557506164,5.783181799424019,False,False,False,False,0.3200001716613769,0.1564705792595358,0.2347058688893037,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/09/18,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1066.HK
2007-02-13,1070.HK,4.873374938964844,4.9545979499816895,4.792151927947998,4.873374938964844,3.118116855621338,1063000.0,0.0,0.0,4.903777034646884,4.841089145759388,4.890853992137854,5.192284433334233,6.665645582744478,False,False,False,False,0.1624460220336914,0.1850077576107449,0.2775116364161173,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2007/01/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1070.HK
2007-03-05,1070.HK,4.629705905914307,4.629705905914307,4.304813861846924,4.3860368728637695,2.806304693222046,3529053.0,0.0,0.0,4.757012805531991,4.79805177543775,4.852305191608489,5.1074042658833925,6.4946136599678885,False,False,False,False,0.3248920440673828,0.213744464673494,0.320616697010241,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2007/01/22,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1070.HK
2008-01-02,1070.HK,4.678440093994141,5.263245105743408,4.678440093994141,5.263245105743408,3.3675661087036133,3866146.0,0.0,0.0,4.845786245644402,4.719839482268414,4.746001029095738,4.874194790527311,5.31828955343347,False,False,False,False,0.5848050117492676,0.1888433694839477,0.2832650542259215,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2007/12/03,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1070.HK
2008-01-03,1070.HK,5.165777206420898,5.458179950714111,5.068309783935547,5.165777206420898,3.305203437805176,6711431.0,0.0,0.0,4.903966420331037,4.758616675672978,4.762462839971235,4.879968699752927,5.317074315608669,False,False,False,False,0.3898701667785644,0.2040726244449615,0.3061089366674422,HH,HHLLLH,3.752497911453247,2008-01-28,4.629705905914307,2008-02-13,4.678440093994141,0.25,3.849966049194336,3.849966049194336,TP1-2007/12/03,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1070.HK
