Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,Capital Gains,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,SNO
2019-02-19,1026.HK,0.2485630065202713,0.2535339891910553,0.2435919940471649,0.2435919940471649,0.2435919940471649,1619305,0.0,0.0,0.3043918980278631,0.3021969006348245,0.2894305796080273,0.2895865138630158,0.3039412650767619,False,True,,,0.0,,0.0,,0.0,0.0,CL1-2018/12/12,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1026.HK
2023-12-12,1026.HK,0.1309999972581863,0.1669999957084655,0.1199999973177909,0.1669999957084655,0.1669999957084655,1240000,0.0,0.0,0.1701186695244487,0.1566052526994418,0.1395174124958155,0.1428668362704153,0.1742196787668775,False,True,HL,HLLHHH,0.1199999973177909,2024-05-17,0.163000002503395,2024-08-16,0.163000002503395,0.0729999989271164,BY1-2023/09/13,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1026.HK
2025-05-15,1026.HK,0.1949999928474426,0.1949999928474426,0.1949999928474426,0.1949999928474426,0.1949999928474426,120000,0.0,0.0,0.1517872195457734,0.1392785705343466,0.1321013193270896,0.1310827058999608,0.1481180859803981,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2023/09/13,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1026.HK
2013-03-28,1028.HK,3.380000114440918,3.380000114440918,3.109999895095825,3.3499999046325684,1.5622178316116333,221000,0.0,0.0,1.5008259968926985,1.43274946874605,1.3823085493994791,1.3396884846645598,1.1918986232711677,True,True,HL,HLHLLL,3.150000095367432,2013-04-12,3.150000095367432,2013-04-23,3.0999999046325684,3.009999990463257,BY1-2013/02/14,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1028.HK
2013-08-28,1028.HK,2.7699999809265137,2.7699999809265137,2.7300000190734863,2.7300000190734863,1.2970585823059082,65000,0.0,0.0,1.3199232809339698,1.3291650876147785,1.3549450657583704,1.3754943492179474,1.30909556186233,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2013/02/14,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1028.HK
2005-07-07,1037.HK,0.5322369933128357,0.5322369933128357,0.5322369933128357,0.5322369933128357,0.3889599144458771,54487,0.0,0.0,0.3898390048169999,0.3828204275271621,0.3826750351528391,0.3791092665874825,0.3626003898758186,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2005/06/01,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2005-08-15,1037.HK,0.4680010080337524,0.4680010080337524,0.4680010080337524,0.4680010080337524,0.354922354221344,63204,0.0,0.0,0.3664191895121835,0.3720091086563151,0.3769788220202047,0.3773121039001194,0.3645605831782753,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2005/06/01,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2010-10-19,1037.HK,0.5781189799308777,0.5781189799308777,0.477178007364273,0.5414130091667175,0.4738026261329651,697433,0.0,0.0,0.4280234524873473,0.409237358736103,0.407428307901388,0.4158404095861799,0.407113092222056,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2010/08/06,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2011-09-23,1037.HK,0.3854129910469055,0.3854129910469055,0.3762359917163849,0.3762359917163849,0.336112380027771,95897,0.0,0.0,0.3876537965553381,0.4035800570846548,0.424451690045917,0.434190482917809,0.4276753336573549,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2010/08/06,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2023-01-31,1037.HK,0.2549999952316284,0.2599999904632568,0.25,0.2599999904632568,0.2599999904632568,280000,0.0,0.0,0.2724176833871961,0.2664102473655049,0.2653346031985626,0.2760918427028435,0.3267260066001173,False,True,HL,HLHHLL,0.3600000143051147,2023-02-10,0.2549999952316284,2023-03-08,0.2399999946355819,0.25,BY1-2022/11/24,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2023-02-10,1037.HK,0.270000010728836,0.3600000143051147,0.270000010728836,0.2899999916553497,0.2899999916553497,3598000,0.0,0.0,0.2745415194026079,0.2702606351677698,0.2675458373465276,0.2760544985545164,0.3243394654321245,False,True,HH,HHLLHH,0.2399999946355819,2023-03-08,0.3300000131130218,2023-04-14,0.3449999988079071,0.2599999904632568,TP2-2022/11/24,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1037.HK
2005-06-13,0104.HK,2.0799999237060547,2.319999933242798,2.0799999237060547,2.319999933242798,0.7606985569000244,2551,0.0,0.0,0.7426415125061265,0.7218363115948047,0.70096694245729,0.6567959930002946,0.5544390229952877,True,True,HL,HLLLHH,1.7999999523162842,2005-07-25,2.200000047683716,2005-08-10,2.200000047683716,1.919999957084656,BY1-2005/04/06,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2005-06-16,0104.HK,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0.7869296073913574,1422,0.0,0.0,0.7591252098142591,0.7353912887158719,0.7097198247098346,0.6638705252100822,0.5597458785343804,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2005/04/06,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2005-10-17,0104.HK,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.5508506894111633,250,0.0,0.0,0.6400638793995441,0.6613405332618241,0.6813837170920085,0.6748458697159231,0.5970608197986929,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2005/04/06,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2008-04-16,0104.HK,3.200000047683716,3.2799999713897705,3.1600000858306885,3.2799999713897705,1.0881229639053345,9198,0.0,0.0,1.0953844382700155,1.067709275794422,1.0649575607724342,1.1112355688142606,1.1489708512650905,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2008/03/07,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2008-08-15,0104.HK,2.640000104904175,2.680000066757202,2.640000104904175,2.680000066757202,0.8890761733055115,2500,0.0,0.0,0.9912723411947482,1.0235280518280927,1.0451328120059538,1.0722867721899667,1.1178164999505724,False,False,LL,LLLHLL,2.799999952316284,2008-09-08,2.799999952316284,2008-09-08,2.400000095367432,2.5999999046325684,CL1-2008/03/07,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2010-05-07,0104.HK,2.400000095367432,2.9600000381469727,2.400000095367432,2.759999990463257,0.941559910774231,11711,0.0,0.0,0.9229424501006545,0.9058714422211172,0.8951050710212578,0.8960907324607837,0.9124140120318144,False,True,HL,HLLLHL,2.319999933242798,2010-06-04,2.5199999809265137,2010-07-05,2.440000057220459,2.400000095367432,TP1-2010/01/18,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2010-07-26,0104.HK,2.799999952316284,3.359999895095825,2.799999952316284,3.0799999237060547,1.0507264137268066,86444,0.0,0.0,0.942682038028536,0.9181327300769004,0.9031725830881367,0.8988988725613399,0.9100505985338382,False,True,HH,HHHLHL,2.5999999046325684,2010-07-30,3.0799999237060547,2010-08-31,2.9600000381469727,2.5999999046325684,TP2-2010/01/18,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,104.HK
2024-10-08,1045.HK,2.5,2.5199999809265137,2.25,2.2799999713897705,2.179269552230835,3294000,0.0,0.0,2.116419926338692,2.0491443557480307,2.014159242194906,2.0005757544975262,1.9698299685973892,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/09/04,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1045.HK
2025-03-14,1045.HK,1.899999976158142,1.950000047683716,1.809999942779541,1.9299999475479128,1.844732403755188,12782501,0.0,0.0,2.0756054200798,2.0934676583385707,2.0893672837997586,2.0741463446953534,2.032183212490518,False,False,LL,LLLLLH,1.7200000286102295,2025-04-07,1.919999957084656,2025-04-11,1.9900000095367432,1.7899999618530271,CL1-2024/09/04,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1045.HK
2008-06-30,1046.HK,6.8873138427734375,6.8873138427734375,5.069063186645508,5.344554901123047,2.372819662094116,1642694,0.0,0.0,3.2896737425295464,2.966170060291358,2.7247683508004674,2.7803057296615163,3.181479754059023,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2008/05/14,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1046.HK
2008-09-12,1046.HK,3.8568949699401855,3.967092037200928,3.8017969131469727,3.967092037200928,1.761268138885498,55083,0.0,0.0,2.137332930266877,2.3206194192261407,2.440561398434903,2.546200678217032,2.925220467218866,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2008/05/14,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1046.HK
2016-11-17,1046.HK,0.6600000262260437,0.75,0.6600000262260437,0.7200000286102295,0.3461538255214691,8145500,0.0,0.0,0.3271351873254708,0.3236146362852377,0.3226741001398496,0.3366945227785504,0.5585028550440121,False,True,HL,HLHLLL,0.6700000166893005,2016-11-24,0.6299999952316284,2016-12-15,0.6299999952316284,0.6000000238418579,BY1-2016/10/04,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1046.HK
2017-01-23,1046.HK,0.5400000214576721,0.5899999737739563,0.5299999713897705,0.550000011920929,0.2644230723381042,220000,0.0,0.0,0.2923288021001363,0.3048528956185865,0.3140734182329793,0.3242258940552974,0.4868925107290002,False,False,LL,LLLHHH,0.6000000238418579,2017-01-26,0.6000000238418579,2017-02-10,0.6499999761581421,0.5299999713897705,CL1-2016/10/04,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1046.HK
2022-08-01,1049.HK,1.309999942779541,1.309999942779541,1.309999942779541,1.309999942779541,1.309999942779541,2001,0.0,0.0,1.4239107554665773,1.3672896012204525,1.3407663955522866,1.2877291934884474,1.4200563229226153,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/06/02,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1049.HK
2022-09-06,1049.HK,1.600000023841858,1.7000000476837158,1.600000023841858,1.690000057220459,1.690000057220459,26327,0.0,0.0,1.497045883652942,1.4332214512310797,1.3810104830101988,1.3176955064952485,1.4233291840251503,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/06/02,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1049.HK
2022-11-25,1049.HK,1.600000023841858,2.0299999713897705,1.600000023841858,2.0199999809265137,2.0199999809265137,80012,0.0,0.0,1.6860067567713268,1.648354961254468,1.5649047475149056,1.4564056927097402,1.4687489646113294,False,True,HH,HHHLLL,1.7100000381469729,2023-01-17,1.4199999570846558,2023-05-18,1.2000000476837158,1.75,TP2-2022/06/02,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1049.HK
2025-04-03,1049.HK,0.8399999737739563,0.8399999737739563,0.7799999713897705,0.7799999713897705,0.7799999713897705,6000,0.0,0.0,0.9903224488418496,0.960237725781623,0.9356957474174816,1.024055575478421,1.2149899795570258,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/10/07,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1049.HK
2025-05-14,1049.HK,1.1200000047683716,1.7100000381469729,1.0800000429153442,1.149999976158142,1.149999976158142,269044,0.0,0.0,1.0679646550658477,1.006504956680536,0.9615729010609806,1.018901967685699,1.1961696463034797,False,True,HH,HHHHHH,1.5,2025-07-11,1.3600000143051147,2025-10-02,1.6699999570846558,0.800000011920929,TP1-2024/10/07,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1049.HK
2014-04-16,1053.HK,1.2300000190734863,1.2300000190734863,1.1699999570846558,1.2100000381469729,1.2100000381469729,1820000,0.0,0.0,1.171022434087781,1.1206780483155678,1.1047337673428743,1.113334284120449,1.1394190708087886,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2014/03/24,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2014-06-16,1053.HK,1.3700000047683716,1.5399999618530271,1.3600000143051147,1.4600000381469729,1.4600000381469729,21123000,0.0,0.0,1.261493023417727,1.1922930248700525,1.1502568685893082,1.1345341403888898,1.141775589138589,False,True,HH,HHHLHH,1.2999999523162842,2014-06-19,1.7100000381469729,2014-07-15,1.75,1.0700000524520874,TP1-2014/03/24,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2014-07-10,1053.HK,1.5099999904632568,1.6200000047683716,1.5099999904632568,1.600000023841858,1.600000023841858,10346000,0.0,0.0,1.4762964185098688,1.3895474206876863,1.2844560444660496,1.2151552063986824,1.1758245326822607,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2014/03/24,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2021-09-14,1053.HK,2.309999942779541,2.369999885559082,2.049999952316284,2.069999933242798,2.069999933242798,51096000,0.0,0.0,2.1672328311692266,2.065740365593661,2.001323809015697,1.9053220215886504,1.566459411494978,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2021/08/13,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2021-10-12,1053.HK,1.7100000381469729,1.7300000190734863,1.649999976158142,1.6799999475479126,1.6799999475479126,7532000,0.0,0.0,1.786782960840248,1.8576017922239627,1.911587370506866,1.8839863303956568,1.6031267242107683,False,False,LL,LLLHLL,1.820000052452088,2021-10-21,1.2000000476837158,2021-11-05,1.190000057220459,1.649999976158142,CL1-2021/08/13,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2025-06-19,1053.HK,0.8799999952316284,0.8799999952316284,0.8500000238418579,0.8600000143051147,0.8600000143051147,7944000,0.0,0.0,0.8788284785970747,0.8677863356781895,0.859410622916547,0.8605886691011329,0.8337185507898489,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2025/05/26,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2025-06-27,1053.HK,0.8999999761581421,0.9800000190734864,0.8999999761581421,0.9200000166893004,0.9200000166893004,20344000,0.0,0.0,0.8936557844265175,0.880211849502036,0.8672250780867619,0.864538348541829,0.8366002752105708,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2025/05/26,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1053.HK
2020-10-28,1057.HK,0.9300000071525574,0.9300000071525574,0.8899999856948853,0.8999999761581421,0.8767305612564087,1150000,0.0,0.0,0.9009746786044268,0.8906974670975267,0.883541017942915,0.8680460965512138,0.8931963637467615,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/09/21,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1057.HK
2020-11-04,1057.HK,0.9399999976158142,0.9900000095367432,0.9200000166893004,0.9900000095367432,0.9644036293029784,3595000,0.0,0.0,0.9077487170691544,0.8964280119568332,0.8872397718931946,0.871372251166715,0.8935585417637407,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2020/09/21,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1057.HK
2020-11-23,1057.HK,1.059999942779541,1.1100000143051147,1.059999942779541,1.100000023841858,1.0715595483779907,7518000,0.0,0.0,0.9807203948436932,0.9505871239436978,0.9205785441290004,0.8934093668163365,0.9007709576878292,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2020/09/21,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1057.HK
2016-06-16,0106.HK,0.6700000166893005,0.6700000166893005,0.6299999952316284,0.6399999856948853,0.4696776270866394,780000,0.04,0.0,0.4750060951599686,0.4734333927742675,0.4722323075126087,0.4722179866530365,0.4748873167117007,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/03/03,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2016-08-03,0106.HK,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.4403227567672729,4000,0.0,0.0,0.4565398762099278,0.4629711525640999,0.4667908909266506,0.4689769970785912,0.472824392978538,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2016/03/03,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2018-12-21,0106.HK,0.9399999976158142,0.959999978542328,0.8700000047683716,0.959999978542328,0.7835370302200317,3779000,0.0,0.0,0.7764238433642224,0.7505655281044514,0.7372354312684877,0.7437092248491336,0.7292256773477509,False,True,HL,HLHLHH,0.8999999761581421,2019-01-04,0.9700000286102296,2019-01-09,0.9800000190734864,0.8700000047683716,BY1-2018/10/23,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2019-01-30,0106.HK,0.959999978542328,0.9900000095367432,0.949999988079071,0.9900000095367432,0.8080226182937622,2188000,0.0,0.0,0.7824257691514763,0.7766135101875566,0.7625290538403467,0.7566907764498195,0.7375413612122214,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2018/10/23,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2020-01-30,0106.HK,0.7699999809265137,0.7699999809265137,0.75,0.75,0.6415995359420776,272000,0.0,0.0,0.6814013975422109,0.6921082542376785,0.7046034113609048,0.7209569459900754,0.7416753831970768,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2018/10/23,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2020-06-24,0106.HK,0.699999988079071,0.7300000190734863,0.6800000071525574,0.7200000286102295,0.6872727274894714,2056000,0.082,0.0,0.6620164704856356,0.6602070728546183,0.6569838198083668,0.6629269942700713,0.6946449987694747,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/03/04,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2021-03-18,0106.HK,0.5199999809265137,0.5299999713897705,0.5099999904632568,0.5099999904632568,0.4868181645870209,1552000,0.0,0.0,0.5204953844536332,0.5300517905693616,0.5471004966322495,0.5716237408169468,0.6188482570195958,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2020/03/04,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,106.HK
2008-05-22,1062.HK,0.2199999988079071,0.2300000041723251,0.2199999988079071,0.2199999988079071,0.2199999988079071,660000,0.0,0.0,0.2403783690548192,0.2378121109144066,0.2269850068846468,0.224321540680967,0.2257323545200088,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2008/01/10,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1062.HK
2008-08-08,1062.HK,0.1770000010728836,0.1800000071525573,0.1710000038146972,0.1710000038146972,0.1710000038146972,370000,0.0,0.0,0.1842164197291919,0.1922848520617494,0.2031595696559923,0.2110135120093056,0.219240161312697,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2008/01/10,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1062.HK
2024-06-03,1062.HK,0.0900000035762786,0.0900000035762786,0.0799999982118606,0.0839999988675117,0.0839999988675117,20000,0.0,0.0,0.081162361001568,0.0746641638702323,0.073747760084634,0.0767640332979875,0.0937978609112892,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2024/03/18,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1062.HK
2024-06-26,1062.HK,0.0850000008940696,0.1199999973177909,0.0850000008940696,0.1199999973177909,0.1199999973177909,20000,0.0,0.0,0.0906877462068447,0.0819200016922288,0.0773774436180048,0.0783550364675039,0.0937788244067743,False,True,HH,HHLLHL,0.0630000010132789,2024-07-08,0.0719999969005584,2024-09-30,0.0700000002980232,0.0750000029802322,TP1-2024/03/18,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1062.HK
2022-05-05,1063.HK,0.5099999904632568,0.5099999904632568,0.4300000071525574,0.4850000143051147,0.4850000143051147,4384000,0.0,0.0,0.4167886583484199,0.3750463551803288,0.35383395146118,0.3499699336235624,0.3142742827312246,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/03/25,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1063.HK
2022-11-11,1063.HK,0.3000000119209289,0.3100000023841858,0.2649999856948852,0.2849999964237213,0.2849999964237213,1044000,0.0,0.0,0.3225494017307713,0.3339788749172181,0.3512830897305097,0.3675554425771755,0.3582194637245862,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2022/03/25,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1063.HK
2023-10-11,1063.HK,0.25,0.25,0.2249999940395355,0.25,0.25,713500,0.0,0.0,0.257724798591443,0.257657024544211,0.2524602647764274,0.255201501907736,0.2815886368484923,False,True,LL,LLLLLH,0.2199999988079071,2023-11-01,0.2399999946355819,2023-11-06,0.2399999946355819,0.2249999940395355,BY1-2023/07/10,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1063.HK
2024-01-17,1063.HK,0.1949999928474426,0.1959999948740005,0.1500000059604644,0.1930000036954879,0.1930000036954879,1633000,0.0,0.0,0.2123431293675023,0.2207493909207028,0.2301594977480708,0.2392439001798254,0.2660992902057626,False,False,LL,LLLLLH,0.1360000073909759,2024-02-02,0.1949999928474426,2024-02-22,0.1949999928474426,0.1480000019073486,CL1-2023/07/10,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,1063.HK
2020-07-16,1068.HK,0.5799999833106995,0.5899999737739563,0.5600000023841858,0.5799999833106995,0.5799999833106995,2953800,0.0,0.0,0.5767540329050239,0.5509121071181557,0.5499590158518372,0.5960181256448275,0.7418640793354235,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/06/09,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,1068.HK
