Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2
2024-04-05,9633.HK,43.900001525878906,44.84999847412109,43.650001525878906,44.54999923706055,42.82001495361328,3984898,0.0,0.0,HH,HHHHHL,44.900001525878906,2024-04-09,42.5,2024-04-17,42.150001525878906,40.34999847412109,TP2-2024/01/16,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2025-01-09,9633.HK,32.79999923706055,34.20000076293945,32.650001525878906,33.75,33.032100677490234,6993788,0.0,0.0,LH,LHLLHH,32.0,2025-01-13,35.25,2025-01-14,35.5,32.099998474121094,SB1-2025/01/09,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,33.75,35.5,37.25,,,,,,,
2025-02-21,9633.HK,34.75,34.75,33.04999923706055,33.70000076293945,32.9831657409668,19165761,0.0,0.0,LL,LL-LLH,33.04999923706055,2025-02-24,36.29999923706055,2025-02-27,36.79999923706055,33.04999923706055,BY1-2025/01/09,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-26,9633.HK,33.79999923706055,36.400001525878906,33.79999923706055,36.09999847412109,35.332115173339844,20107223,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/01/09,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-03-06,9633.HK,36.75,37.04999923706055,36.29999923706055,36.79999923706055,36.0172233581543,8846373,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/01/09,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2021-11-02,9618.HK,320.3999938964844,321.6000061035156,311.79998779296875,314.20001220703125,310.5876770019531,3216614,0.0,0.0,LH,LHLLHH,296.20001220703125,2021-11-10,338.0,2021-11-16,338.0,297.3999938964844,SB1-2021/11/02,False,False,False,False,False,True,1.0,4.0,2.0,0.0,2.0,317.1,338.0,358.9,,,,,,,
2021-12-03,9618.HK,331.6000061035156,331.6000061035156,315.20001220703125,321.6000061035156,317.9025573730469,16502634,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/11/02,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-12-07,9618.HK,300.0,310.20001220703125,295.79998779296875,307.0,303.4704284667969,13898798,0.0,0.0,LL,LLLHLL,323.0,2021-12-13,273.3999938964844,2021-12-21,263.79998779296875,295.79998779296875,CL1-2021/11/02,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2024-04-10,9618.HK,103.6999969482422,108.0,103.4000015258789,106.4000015258789,106.0534210205078,12158080,0.0,0.0,LH,LHLLHH,95.6999969482422,2024-04-19,118.0,2024-04-29,122.0,96.0500030517578,SB1-2024/04/10,False,False,False,False,False,True,0.83,5.0,2.0,2.0,1.0,108.85,122.0,135.15,,,,,,,
2024-06-21,9618.HK,111.0,111.5999984741211,108.4000015258789,109.5,109.14331817626952,13998429,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/04/10,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2024-08-05,9618.HK,96.5500030517578,98.5999984741211,94.6500015258789,96.9499969482422,96.63420104980467,9615737,0.0,0.0,LL,LLLHHH,101.6999969482422,2024-08-09,100.8000030517578,2024-08-13,102.0,94.6500015258789,CL1-2024/04/10,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-01-08,9618.HK,136.5,138.3000030517578,133.39999389648438,135.3000030517578,134.85928344726562,10327410,0.0,0.0,LH,LHLLHH,126.5999984741211,2025-01-13,158.39999389648438,2025-01-21,159.3000030517578,130.3000030517578,SB1-2025/01/08,False,False,False,False,False,True,0.83,5.0,4.0,1.0,0.0,142.95,159.3000030517578,175.65000610351564,,,,,,,
2025-04-07,9618.HK,133.60000610351562,137.10000610351562,125.1999969482422,126.4000015258789,126.4000015258789,43949826,3.883865,0.0,LL,LLLHHL,149.5,2025-04-15,138.39999389648438,2025-04-16,136.60000610351562,125.1999969482422,CL1-2025/01/08,True,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-09-10,83690.HK,91.0,94.5,91.0,93.0999984741211,93.0999984741211,75100,0.0,0.0,LH,LHLLHH,87.30000305175781,2025-09-12,96.4499969482422,2025-09-18,100.0999984741211,88.30000305175781,SB1-2025/09/10,False,False,False,False,False,True,1.0,4.0,1.0,2.0,1.0,93.7,100.0999984741211,106.49999694824218,,,,,,,
2025-09-23,83690.HK,93.5,93.5,92.0,92.4499969482422,92.4499969482422,47700,0.0,0.0,HL,HLHLLH,92.1999969482422,2025-09-26,97.1500015258789,2025-10-02,98.4000015258789,87.30000305175781,BY1-2025/09/10,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-10-17,83690.HK,90.8499984741211,90.8499984741211,86.5,86.6500015258789,86.6500015258789,150500,0.0,0.0,LL,LLLHHL,94.0500030517578,2025-10-23,91.75,2025-10-24,87.9000015258789,86.5,CL1-2025/09/10,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-09-10,81211.HK,96.8499984741211,98.4499969482422,96.25,96.4499969482422,96.4499969482422,24000,0.0,0.0,LH,LHLLHH,95.0,2025-09-15,103.0,2025-09-18,105.1999969482422,95.5999984741211,SB1-2025/09/10,False,False,False,False,False,True,0.67,2.0,1.0,1.0,0.0,100.1,105.1999969482422,110.2999938964844,,,,,,,
2025-09-23,81211.HK,99.9000015258789,100.1999969482422,96.4499969482422,97.25,97.25,25800,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/09/10,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-10-03,81211.HK,105.1999969482422,105.1999969482422,98.9499969482422,100.4000015258789,100.4000015258789,48700,0.0,0.0,-H,-HLLLH,94.5,2025-10-13,96.9000015258789,2025-10-14,101.0,95.5,TP1-2025/09/10,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-10-13,81211.HK,96.1999969482422,99.0500030517578,94.5,97.4000015258789,97.4000015258789,46500,0.0,0.0,LL,LLLH-L,101.0,2025-10-14,94.5500030517578,2025-10-17,94.4499969482422,94.5,CL2-2025/09/10,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2024-04-18,6979.HK,9.920000076293944,10.199999809265137,9.880000114440918,10.0,9.484952926635742,1374200,0.0,0.0,LH,LHLLHH,9.619999885559082,2024-04-19,10.380000114440918,2024-04-24,10.460000038146973,9.75,SB1-2024/04/18,False,False,False,False,False,True,1.0,3.0,1.0,2.0,0.0,10.04,10.460000038146973,10.880000076293946,,,,,,,
2024-06-03,6979.HK,10.399999618530272,10.520000457763672,9.989999771118164,10.140000343322754,9.617742538452148,7050400,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2024/04/18,True,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2024-06-06,6979.HK,9.789999961853027,9.84000015258789,9.5,9.649999618530272,9.152978897094728,6319398,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2024/04/18,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2024-08-30,6979.HK,6.829999923706055,7.369999885559082,6.75,7.239999771118164,7.019331932067871,6758000,0.0,0.0,LH,LHLLHH,5.559999942779541,2024-09-17,9.550000190734863,2024-10-02,9.93000030517578,5.679999828338623,SB1-2024/08/30,False,False,False,False,False,True,0.67,6.0,3.0,1.0,2.0,7.75,9.93000030517578,12.11000061035156,,,,,,,
2024-10-09,6979.HK,8.399999618530273,8.600000381469727,7.550000190734863,7.800000190734863,7.562264442443848,27598600,0.0,0.0,HL,HLLLLH,7.079999923706055,2024-10-18,7.909999847412109,2024-10-23,8.180000305175781,6.630000114440918,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-07,6979.HK,6.550000190734863,6.809999942779541,6.550000190734863,6.710000038146973,6.505486488342285,5855200,0.0,0.0,LH,LHLLHH,6.260000228881836,2025-02-12,6.900000095367432,2025-02-17,6.960000038146973,6.300000190734863,SB1-2025/02/07,False,False,False,False,False,True,1.0,3.0,1.0,2.0,0.0,6.61,6.960000038146973,7.310000076293945,,,,,,,
2025-02-20,6979.HK,6.760000228881836,6.900000095367432,6.599999904632568,6.679999828338623,6.476400375366211,8285800,0.0,0.0,LH,LHHLHH,6.46999979019165,2025-02-25,7.25,2025-02-28,7.46999979019165,6.260000228881836,BY1-2025/02/07,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-27,6979.HK,6.739999771118164,7.21999979019165,6.699999809265137,7.179999828338623,6.961161136627197,21438200,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/02/07,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-28,6979.HK,7.079999923706055,7.46999979019165,7.059999942779541,7.25,7.029027462005615,25887355,0.0,0.0,HH,HHHLHH,6.820000171661377,2025-03-10,7.900000095367432,2025-03-17,8.460000038146973,6.46999979019165,TP2-2025/02/07,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2025-10-09,6979.HK,9.079999923706056,9.18000030517578,8.550000190734863,8.609999656677246,8.609999656677246,13259590,0.0,0.0,LH,LHLLHH,8.510000228881836,2025-10-13,9.520000457763672,2025-10-15,9.670000076293944,8.550000190734863,SB1-2025/10/09,False,False,False,False,False,True,1.0,2.0,0.0,1.0,1.0,9.09,9.670000076293944,10.250000152587887,,,,,,,
2025-10-17,6979.HK,9.4399995803833,9.479999542236328,8.8100004196167,9.130000114440918,9.130000114440918,9748400,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/10/09,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-11-02,6969.HK,37.650001525878906,38.09999847412109,36.25,36.650001525878906,34.574790954589844,8219314,0.0,0.0,LH,LHLLHH,33.0,2021-11-10,40.79999923706055,2021-11-15,43.04999923706055,33.099998474121094,SB1-2021/11/02,False,False,False,False,False,True,1.0,3.0,1.0,1.0,1.0,38.02,43.04999923706055,48.07999847412109,,,,,,,
2021-12-21,6969.HK,38.95000076293945,40.34999847412109,38.0,39.34999847412109,37.12190246582031,9670297,0.0,0.0,LL,LLLLLL,37.5,2021-12-29,35.0,2022-01-04,32.849998474121094,38.0,BY1-2021/11/02,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-01-04,6969.HK,37.09999847412109,37.400001525878906,32.849998474121094,35.0,33.01820755004883,41256879,0.0,0.0,LL,LLLHHH,37.54999923706055,2022-01-13,36.0,2022-01-19,37.79999923706055,32.849998474121094,CL1-2021/11/02,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2023-07-18,6969.HK,7.71999979019165,8.079999923706055,7.5,7.610000133514404,7.377774715423584,17249717,0.0,0.0,LH,LHLLHH,7.360000133514404,2023-07-19,8.300000190734863,2023-07-21,8.779999732971191,7.46999979019165,SB1-2023/07/18,False,False,False,False,False,True,1.0,2.0,0.0,1.0,1.0,8.07,8.779999732971191,9.489999465942384,,,,,,,
2023-07-24,6969.HK,8.34000015258789,8.34000015258789,7.860000133514404,7.949999809265137,7.707399845123291,17114367,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/07/18,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-07-31,6969.HK,8.899999618530273,9.029999732971191,8.640000343322754,8.6899995803833,8.424817085266113,20018078,0.0,0.0,HH,HHHLLL,8.220000267028809,2023-08-03,7.989999771118164,2023-08-14,7.769999980926514,7.360000133514404,TP1-2023/07/18,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-08-23,6969.HK,7.610000133514404,7.610000133514404,7.150000095367432,7.199999809265137,6.980286598205566,27928000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2023/07/18,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2025-01-27,6936.HK,33.400001525878906,34.0,33.349998474121094,33.650001525878906,32.87321090698242,1555990,0.0,0.0,LH,LHLLHH,32.54999923706055,2025-02-03,34.150001525878906,2025-02-10,34.79999923706055,33.099998474121094,SB1-2025/01/27,False,False,False,False,False,True,0.6,3.0,0.0,3.0,0.0,33.67,34.79999923706055,35.92999847412109,,,,,,,
2025-02-12,6936.HK,34.04999923706055,34.29999923706055,33.650001525878906,34.29999923706055,33.508201599121094,5771868,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/01/27,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-17,6936.HK,34.599998474121094,34.900001525878906,34.45000076293945,34.599998474121094,33.801273345947266,2254100,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/01/27,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-18,6936.HK,34.5,37.70000076293945,34.400001525878906,36.150001525878906,35.31549453735352,8688290,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/01/27,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2020-06-23,6862.HK,34.0,35.150001525878906,33.54999923706055,34.95000076293945,30.345354080200195,4154917,0.0,0.0,LH,LHLLHH,32.150001525878906,2020-06-30,36.95000076293945,2020-07-07,37.54999923706055,32.20000076293945,SB1-2020/06/23,False,False,False,False,False,True,1.0,4.0,2.0,1.0,1.0,34.85,37.54999923706055,40.24999847412109,,,,,,,
2020-07-10,6862.HK,35.400001525878906,35.79999923706055,33.599998474121094,34.29999923706055,29.780988693237305,9402471,0.0,0.0,HL,HLLLLL,33.29999923706055,2020-07-14,34.0,2020-07-17,32.900001525878906,32.150001525878906,BY1-2020/06/23,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-08-05,6862.HK,36.400001525878906,38.20000076293945,36.5,37.79999923706055,32.81986618041992,6340777,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2020/06/23,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-08-11,6862.HK,38.04999923706055,43.650001525878906,37.75,42.75,37.11771011352539,19502879,0.0,0.0,HH,HHHHHH,44.84999847412109,2020-08-14,44.5,2020-08-21,45.45000076293945,33.95000076293945,TP2-2020/06/23,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2020-10-29,6862.HK,53.5,55.650001525878906,52.5,54.59999847412109,47.40647888183594,5742359,0.0,0.0,LH,LHLLHH,49.79999923706055,2020-11-03,56.5,2020-11-06,58.0,50.04999923706055,SB1-2020/10/29,False,False,False,False,False,True,0.67,2.0,1.0,1.0,0.0,53.9,58.0,62.1,,,,,,,
2020-11-10,6862.HK,57.0,57.34999847412109,53.59999847412109,55.09999847412109,47.840599060058594,6575313,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/10/29,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-11-20,6862.HK,57.79999923706055,58.0,55.95000076293945,56.25,48.83908462524414,3241402,0.0,0.0,-H,-HHLLL,53.84999847412109,2020-11-23,51.79999923706055,2020-11-27,50.59999847412109,49.79999923706055,TP1-2020/10/29,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-12-23,6862.HK,58.70000076293945,61.79999923706055,57.84999847412109,61.5,53.397403717041016,7238717,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2020/10/29,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2022-08-05,6862.HK,15.739999771118164,16.079999923706055,15.68000030517578,15.779999732971191,13.708345413208008,7593063,0.0,0.0,LH,LHLLHH,14.84000015258789,2022-08-10,17.299999237060547,2022-08-15,17.65999984741211,15.0,SB1-2022/08/05,False,False,False,False,False,True,1.0,3.0,2.0,1.0,0.0,16.25,17.65999984741211,19.06999969482422,,,,,,,
2022-09-08,6862.HK,16.579999923706055,16.700000762939453,16.15999984741211,16.440000534057617,14.281699180603027,9397592,0.0,0.0,LL,LLLHHL,18.059999465942383,2022-09-13,16.860000610351562,2022-09-16,16.540000915527344,16.15999984741211,BY1-2022/08/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-09-13,6862.HK,16.920000076293945,18.059999465942383,16.920000076293945,17.5,15.202536582946776,18501753,0.0,0.0,LH,LHHLLL,16.540000915527344,2022-09-16,15.539999961853027,2022-09-26,14.31999969482422,16.15999984741211,TP1-2022/08/05,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-09-23,6862.HK,15.199999809265137,15.199999809265137,14.520000457763672,14.619999885559082,12.70063304901123,8583330,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2022/08/05,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2022-10-27,6862.HK,13.5,14.039999961853027,13.119999885559082,13.239999771118164,11.50180435180664,23319131,0.0,0.0,LH,LHLLHH,11.539999961853027,2022-10-31,14.31999969482422,2022-11-02,14.479999542236328,12.0,SB1-2022/10/27,False,False,False,False,False,True,1.0,2.0,2.0,0.0,0.0,13.01,14.479999542236328,15.949999084472656,,,,,,,
2023-02-21,6862.HK,19.959999084472656,20.200000762939453,19.07999992370605,19.200000762939453,16.67935562133789,17810895,0.0,0.0,LH,LHLLHH,18.739999771118164,2023-02-22,21.89999961853028,2023-02-27,23.14999961853028,18.920000076293945,SB1-2023/02/21,False,False,False,False,False,True,0.67,2.0,0.0,2.0,0.0,20.94,23.14999961853028,25.35999923706056,,,,,,,
2023-03-15,6862.HK,21.850000381469727,22.450000762939453,20.89999961853028,21.0,18.243043899536133,22175944,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/02/21,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-04-24,6862.HK,18.739999771118164,18.940000534057617,18.5,18.780000686645508,16.314495086669922,12320167,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/02/21,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2010-04-15,6823.HK,0.2869830131530761,0.2907299995422363,0.2869830131530761,0.2894810140132904,0.1242545396089553,9132242,0.0,0.0,LH,LHLLHH,0.2844170033931732,2010-04-19,0.3019050061702728,2010-04-22,0.304394006729126,0.2857339978218078,SB1-2010/04/15,False,False,False,False,False,True,1.0,3.0,1.0,2.0,0.0,0.29,0.304394006729126,0.318788013458252,,,,,,,
2010-04-29,6823.HK,0.2980509996414184,0.2980509996414184,0.289326012134552,0.2918150126934051,0.1252563893795013,8663696,0.0,0.0,HL,HLLHLL,0.2980999946594238,2010-04-30,0.2824989855289459,2010-05-07,0.2762730121612549,0.2844170033931732,BY1-2010/04/15,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2010-05-06,6823.HK,0.2865180075168609,0.2877669930458069,0.2815310060977936,0.2827799916267395,0.1213782429695129,15817163,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2010/04/15,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2022-03-11,6823.HK,10.520000457763672,10.65999984741211,10.479999542236328,10.600000381469728,7.8604607582092285,5314348,0.0,0.0,LH,LHLLHH,10.279999732971191,2022-03-15,10.880000114440918,2022-03-18,10.880000114440918,10.4399995803833,SB1-2022/03/11,False,False,False,False,False,True,0.67,2.0,0.0,2.0,0.0,10.58,10.880000114440918,11.180000228881836,,,,,,,
2021-03-22,6690.HK,31.850000381469727,32.349998474121094,31.39999961853028,31.450000762939453,27.22449493408203,6722986,0.0,0.0,LH,LHLLHH,27.799999237060547,2021-03-25,34.29999923706055,2021-04-08,34.54999923706055,28.0,SB1-2021/03/22,False,False,False,False,False,True,0.71,5.0,4.0,0.0,1.0,31.17,34.54999923706055,37.92999847412109,,,,,,,
2021-05-03,6690.HK,33.79999923706055,33.95000076293945,30.5,31.5,27.267778396606445,8589629,0.0,0.0,LL,LLLHLL,34.29999923706055,2021-05-06,29.5,2021-05-13,29.299999237060547,30.5,BY1-2021/03/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-06-18,6690.HK,28.700000762939453,28.89999961853028,27.39999961853028,28.049999237060547,24.28130531311035,32681779,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2021/03/22,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2022-10-27,6186.HK,4.989999771118164,5.050000190734863,4.860000133514404,4.880000114440918,4.00187873840332,23271561,0.0,0.0,LH,LHLLHH,4.460000038146973,2022-10-31,5.099999904632568,2022-11-02,5.130000114440918,4.53000020980835,SB1-2022/10/27,False,False,False,False,False,True,1.0,2.0,2.0,0.0,0.0,4.8,5.130000114440918,5.460000228881836,,,,,,,
2024-09-04,6181.HK,90.75,93.75,90.75,93.0,92.2011947631836,97500,0.0,0.0,LH,LHLLHH,84.05000305175781,2024-09-10,120.0,2024-09-20,139.0,85.1500015258789,SB1-2024/09/04,False,False,False,False,False,True,0.71,5.0,2.0,2.0,1.0,111.53,139.0,166.47,,,,,,,
2019-07-19,6088.HK,3.1700000762939453,3.1700000762939453,3.0899999141693115,3.130000114440918,3.130000114440918,1277000,0.0,0.0,LH,LHLLHH,3.0299999713897705,2019-07-22,3.4200000762939453,2019-07-25,3.440000057220459,3.039999961853028,SB1-2019/07/19,False,False,False,False,False,True,1.0,3.0,2.0,1.0,0.0,3.24,3.440000057220459,3.6400001144409178,,,,,,,
2019-07-31,6088.HK,3.2699999809265137,3.309999942779541,3.220000028610229,3.25,3.25,942000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/07/19,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2019-08-06,6088.HK,3.039999961853028,3.109999895095825,2.9800000190734863,3.049999952316284,3.049999952316284,3475000,0.0,0.0,LL,LLLHHL,3.200000047683716,2019-08-08,3.130000114440918,2019-08-13,3.039999961853028,2.9800000190734863,CL1-2019/07/19,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-01-09,6088.HK,3.400000095367432,3.799999952316284,3.359999895095825,3.690000057220459,3.690000057220459,77033000,0.0,0.0,LH,LHLLHH,3.2100000381469727,2025-01-15,3.990000009536743,2025-01-22,4.050000190734863,3.25,SB1-2025/01/09,False,False,False,False,False,True,1.0,5.0,1.0,3.0,1.0,3.63,4.050000190734863,4.470000381469727,,,,,,,
2025-01-27,6088.HK,3.910000085830689,3.910000085830689,3.539999961853028,3.569999933242798,3.569999933242798,97627000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/01/09,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-02-28,6088.HK,3.25,3.25,2.990000009536743,3.039999961853028,3.039999961853028,80369742,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2025/01/09,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-05-29,6088.HK,2.119999885559082,2.180000066757202,2.069999933242798,2.140000104904175,2.140000104904175,78415000,0.0,0.0,LH,LHLLHH,1.940000057220459,2025-06-02,2.400000095367432,2025-06-06,2.5299999713897705,1.9800000190734863,SB1-2025/05/29,False,False,False,False,False,True,0.75,3.0,1.0,1.0,1.0,2.24,2.5299999713897705,2.819999942779541,,,,,,,
2025-06-19,6088.HK,2.3399999141693115,2.369999885559082,2.2100000381469727,2.2300000190734863,2.2300000190734863,39571458,0.0,0.0,HL,HLLLHH,2.200000047683716,2025-06-23,2.3499999046325684,2025-06-26,2.509999990463257,1.940000057220459,BY1-2025/05/29,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-07-03,6088.HK,2.369999885559082,2.609999895095825,2.359999895095825,2.5199999809265137,2.5199999809265137,151953000,0.0,0.0,HH,HHHHHH,2.619999885559082,2025-07-08,2.509999990463257,2025-07-11,2.640000104904175,2.200000047683716,TP1-2025/05/29,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-07-17,6088.HK,2.609999895095825,2.809999942779541,2.5899999141693115,2.740000009536743,2.740000009536743,85351473,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/05/29,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2013-08-02,3968.HK,12.899455070495604,13.016722679138184,12.60628604888916,12.64537525177002,7.867868900299072,14736550,0.0,0.0,LH,LHLLHH,12.15675926208496,2013-08-08,14.150311470031738,2013-08-16,14.423935890197754,12.352205276489258,SB1-2013/08/02,False,False,False,False,False,True,1.0,5.0,2.0,1.0,2.0,13.29,14.423935890197754,15.557871780395509,,,,,,,
2015-10-26,3968.HK,20.89999961853028,21.0,20.549999237060547,20.75,13.933704376220703,17234568,0.0,0.0,LH,LHLLHH,19.520000457763672,2015-10-30,21.200000762939453,2015-11-04,21.850000381469727,19.57999992370605,SB1-2015/10/26,False,False,False,False,False,True,0.67,2.0,1.0,0.0,1.0,20.69,21.850000381469727,23.01000076293945,,,,,,,
