index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2003-10-31,1055.HK,1.9666659832000728,2.0666658878326416,1.950000047683716,2.0666658878326416,1.727980136871338,54912000,0.0,0.0,1.914751415962124,1.857770658888112,1.7788384688156584,1.6782332064308885,1.582355400489592,True,True,True,False,0.1166658401489255,0.0812499821186065,0.1218749731779098,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2003/09/17,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,1055.HK
2009-02-17,1055.HK,1.3200000524520874,1.3200000524520874,1.2599999904632568,1.2799999713897705,1.0702332258224487,9002000,0.0,0.0,1.3094547577377489,1.2945737594779254,1.2916283636460408,1.4606613553283356,2.28054611587858,False,False,True,False,0.0600000619888305,0.0611764753566068,0.0917647130349103,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/01/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2009-03-02,1055.HK,1.1699999570846558,1.190000057220459,1.149999976158142,1.159999966621399,0.9698988199234008,6727000,0.0,0.0,1.2572961020437534,1.2749367375015714,1.2835420622298337,1.4287454116142089,2.2102127071714937,False,False,False,False,0.0400000810623168,0.0577777889039781,0.0866666833559672,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2009/01/19,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1055.HK
2009-09-11,1055.HK,2.6600000858306885,2.6700000762939453,2.5299999713897705,2.559999942779541,2.140466451644897,25003000,0.0,0.0,2.534797702446617,2.531025286435587,2.4565607306468022,2.269890586906074,2.1974286643880365,True,True,True,False,0.1400001049041748,0.0947368270472476,0.1421052405708714,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/09/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2009-10-29,1055.HK,2.400000095367432,2.4100000858306885,2.2799999713897705,2.319999933242798,1.939797639846801,25781000,0.0,0.0,2.409237172678599,2.4365154066861456,2.4500703524551657,2.357325773730361,2.256567702417903,False,False,False,False,0.1300001144409179,0.0607142789023263,0.0910714183534895,LL,LLLHLL,2.369999885559082,2009-10-30,2.259999990463257,2009-11-02,2.2100000381469727,-0.07,2.2799999713897705,2.2799999713897705,CL1-2009/09/01,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1055.HK
2009-11-19,1055.HK,2.650000095367432,2.6700000762939453,2.5799999237060547,2.5999999046325684,2.1739113330841064,31961000,0.0,0.0,2.604550312136224,2.520932055409601,2.4780018158624184,2.393367855642817,2.282620148457866,True,True,True,False,0.0900001525878906,0.090588233050178,0.1358823495752671,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/10/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2010-01-15,1055.HK,2.8299999237060547,2.930000066757202,2.690000057220459,2.690000057220459,2.249161958694458,87347600,0.0,0.0,2.592339399454578,2.561778887030921,2.547208073305943,2.490065745917048,2.361511612985577,True,True,True,False,0.2400000095367431,0.0849999719195895,0.1274999578793843,HH,HHHLLH,2.7100000381469727,2010-01-18,2.8299999237060547,2010-01-21,2.890000104904175,0.07,2.380000114440918,2.3499999046325684,TP1-2009/10/30,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2010-03-09,1055.HK,3.2799999713897705,3.309999942779541,3.059999942779541,3.190000057220459,2.667222023010254,102820000,0.0,0.0,2.840425729709187,2.750566657916288,2.671518826159406,2.5864643411935413,2.428416633729077,True,True,True,False,0.25,0.1006666660308838,0.1509999990463257,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2009/10/30,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1055.HK
2010-04-07,1055.HK,3.559999942779541,3.75,3.549999952316284,3.660000085830689,3.0601980686187744,39315043,0.0,0.0,3.4264826892209204,3.278913729105758,3.041687347586209,2.8288677660192585,2.5568254697131283,True,True,True,False,0.2000000476837158,0.1631249636411667,0.2446874454617501,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2009/10/30,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,1055.HK
2012-05-14,1055.HK,3.5299999713897705,3.559999942779541,3.4600000381469727,3.4600000381469727,2.892974138259888,3702000,0.0,0.0,3.530874242208834,3.524966779537046,3.6179032368779542,3.782193512512981,3.987606758463957,False,False,False,False,0.0999999046325683,0.0944444735844929,0.1416667103767394,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2012/04/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2015-07-28,1055.HK,7.900000095367432,8.380000114440918,7.599999904632568,7.860000133514404,7.378376960754394,30305654,0.0,0.0,8.368538354907566,8.383560506910584,8.096916596401156,7.244038648457417,5.544910508339764,False,False,False,False,0.7800002098083496,0.5893749296665189,0.8840623944997784,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2015/07/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2015-08-19,1055.HK,6.090000152587891,6.090000152587891,5.71999979019165,5.849999904632568,5.49153995513916,40487940,0.0,0.0,6.701775230163854,7.2706195019464435,7.6194095985498524,7.217461823496737,5.741650114362756,False,False,False,False,0.3700003623962402,0.4218749701976775,0.6328124552965162,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2015/07/07,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1055.HK
2016-01-04,1055.HK,5.960000038146973,5.980000019073486,5.409999847412109,5.480000019073486,5.144211769104004,13342856,0.0,0.0,5.818357611643228,5.806045435380492,5.877675991138341,6.030989791681573,5.7488665673572905,False,False,False,False,0.570000171661377,0.1784615149864783,0.2676922724797175,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2015/12/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2016-01-11,1055.HK,4.739999771118164,5.130000114440918,4.659999847412109,4.75,4.458942890167236,29604226,0.0,0.0,5.35343463876101,5.558155295406966,5.745410296000257,5.947726924579765,5.725809175686281,False,False,False,False,0.4700002670288086,0.2178571224212646,0.326785683631897,LL,LLLHLL,5.21999979019165,2016-01-13,4.190000057220459,2016-02-11,4.0,-0.23,4.659999847412109,4.659999847412109,CL1-2015/12/02,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1055.HK
2022-07-06,1055.HK,4.550000190734863,4.550000190734863,4.239999771118164,4.300000190734863,4.300000190734863,17869769,0.0,0.0,4.362052347488878,4.288255525871427,4.292989146512852,4.400714845806676,4.557587938760545,False,False,False,False,0.3100004196166992,0.1366667111714681,0.2050000667572022,LL,LLHHHL,4.630000114440918,2022-07-08,4.409999847412109,2022-07-11,4.360000133514404,-0.06,3.849999904632568,3.849999904632568,BY1-2022/06/16,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2022-07-08,1055.HK,4.5,4.630000114440918,4.460000038146973,4.599999904632568,4.599999904632568,19396814,0.0,0.0,4.419886270538521,4.328999402881985,4.31132138976866,4.405811801984129,4.557154485836976,False,False,True,False,0.1700000762939453,0.1506666819254558,0.2260000228881837,HH,HHHLHH,4.360000133514404,2022-07-11,4.690000057220459,2022-07-14,4.699999809265137,0.08,3.920000076293945,3.849999904632568,TP1-2022/06/16,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,,,1055.HK
2004-07-26,1060.HK,0.5,0.5,0.5,0.5,0.5,200000,0.0,0.0,0.4831720684250644,0.4899505533922509,0.5167307376137636,0.5338939340188822,0.5147684777099067,False,False,False,False,0.0,0.0063333312670389,0.0094999969005584,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/07/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2004-08-04,1060.HK,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.4399999976158142,0.4399999976158142,11000,0.0,0.0,0.4803269013979667,0.4869185145749756,0.5106129808507744,0.5290978090311813,0.5135541564096129,False,False,False,False,0.0,0.0018749982118606,0.0028124973177909,LL,LLLHLL,0.5099999904632568,2004-08-06,0.4850000143051147,2004-08-17,0.4099999964237213,-0.2,0.4399999976158142,0.4399999976158142,CL1-2004/07/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1060.HK
2006-07-21,1060.HK,0.2199999988079071,0.2319999933242797,0.2199999988079071,0.2319999933242797,0.2319999933242797,62080,0.0,0.0,0.2288931400378444,0.2248063709016292,0.2263326334536909,0.2306909001749595,0.2782772543286821,False,False,False,False,0.0119999945163725,0.0,0.0,LL,LLHHHL,0.25,2006-07-27,0.221000000834465,2006-08-03,0.221000000834465,-0.12,0.2199999988079071,0.1909999996423721,BY1-2006/06/13,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2006-07-27,1060.HK,0.2349999994039535,0.25,0.2349999994039535,0.25,0.25,172000,0.0,0.0,0.2331929274620036,0.2275682595221894,0.2274742992187971,0.2310986679044197,0.2776861326377059,False,False,True,False,0.0150000005960465,0.0,0.0,HH,HHHLLH,0.221000000834465,2006-08-03,0.2259999960660934,2006-08-04,0.2450000047683715,0.11,0.2199999988079071,0.2199999988079071,TP1-2006/06/13,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2006-08-25,1060.HK,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,0.2300000041723251,20000,0.0,0.0,0.2345123484745217,0.2317017561227508,0.2297960773126625,0.2315097586422826,0.2729234334143682,False,False,True,False,0.0,6.66668017705263e-05,0.0001000002026557,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/08/08,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2006-10-04,1060.HK,0.2450000047683715,0.270000010728836,0.231000006198883,0.25,0.25,1314000,0.0,0.0,0.2359490550249876,0.2332587044091121,0.2311296468615559,0.2316935592292608,0.2679971753569014,False,False,True,False,0.039000004529953,0.0009166660408178,0.0013749990612268,HH,HHHLLH,0.2300000041723251,2006-10-09,0.2649999856948852,2006-10-10,0.2649999856948852,0.15,0.2199999988079071,0.2199999988079071,TP2-2006/08/08,False,True,True,False,True,True,False,False,False,False,0.0,0,0,False,,,1060.HK
2006-10-20,1060.HK,0.2800000011920929,0.3199999928474426,0.2800000011920929,0.3050000071525574,0.3050000071525574,314,0.0,0.0,0.2659748487660898,0.2532621174213674,0.2423479575550239,0.2376332548500001,0.2674289609926051,False,True,True,False,0.0399999916553497,0.0042307663422364,0.0063461495133546,HH,HHHLHH,0.2949999868869781,2006-10-23,0.3499999940395355,2006-10-25,0.3799999952316284,0.29,0.2300000041723251,0.2199999988079071,TP3-2006/08/08,False,True,True,False,False,False,True,False,False,False,0.0,0,0,False,,,1060.HK
2006-12-15,1060.HK,0.3899999856948852,0.4000000059604645,0.3899999856948852,0.3899999856948852,0.3899999856948852,38,0.0,0.0,0.4065655912653953,0.3921082478518013,0.3514450309518217,0.3100421641703397,0.2945754046101958,True,True,True,False,0.0100000202655792,0.0103846192359924,0.0155769288539886,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/11/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2008-01-02,1060.HK,2.5999999046325684,2.7100000381469727,2.299999952316284,2.299999952316284,2.299999952316284,2842000,0.0,0.0,2.414097548947444,2.46644694584423,2.6010051166243957,2.5536955913671497,1.9210635158897769,False,False,False,False,0.4100000858306885,0.1246667226155599,0.1870000839233399,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2007/12/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2008-02-18,1060.HK,2.0999999046325684,2.1700000762939453,1.7999999523162842,1.7999999523162842,1.7999999523162842,2844000,0.0,0.0,2.041843676112069,2.1250231044110945,2.284110264404846,2.3804670121120277,1.980887262742591,False,False,False,False,0.3700001239776611,0.1693750619888306,0.2540625929832459,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2007/12/19,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1060.HK
2009-04-20,1060.HK,0.3100000023841858,0.3199999928474426,0.3000000119209289,0.3149999976158142,0.3149999976158142,9112000,0.0,0.0,0.2954167548085402,0.2858940186205075,0.2812733662636005,0.3135632151277034,0.5786804922778929,False,False,True,False,0.0199999809265137,0.0121428540774754,0.0182142811162131,HL,HLHHHL,0.5099999904632568,2009-04-24,0.3899999856948852,2009-04-27,0.3899999856948852,-0.24,0.2599999904632568,0.2599999904632568,BY1-2009/04/06,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2009-04-22,1060.HK,0.3100000023841858,0.3799999952316284,0.3100000023841858,0.3449999988079071,0.3449999988079071,114380000,0.0,0.0,0.3058574978678656,0.2925505906563609,0.2846664179078286,0.3140195150124523,0.5746551515798984,False,False,True,False,0.0699999928474426,0.0121428519487381,0.0182142779231071,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2009/04/06,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,1060.HK
2009-04-23,1060.HK,0.3600000143051147,0.5,0.3549999892711639,0.5,0.5,253996000,0.0,0.0,0.3411561346191628,0.3105896697297209,0.2931108721075215,0.3177022968933938,0.5740602898143216,False,False,True,False,0.1450000107288361,0.0119230724298037,0.0178846086447055,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2009/04/06,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,1060.HK
2011-05-23,1060.HK,0.4099999964237213,0.4099999964237213,0.3799999952316284,0.3849999904632568,0.3849999904632568,4550000,0.0,0.0,0.3795528745581556,0.3960380042200102,0.4383807832473284,0.5026741194961986,0.5784087146860278,False,False,False,False,0.0300000011920928,0.016999993721644,0.0254999905824661,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/05/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2011-08-19,1060.HK,0.324999988079071,0.3499999940395355,0.3199999928474426,0.3449999988079071,0.3449999988079071,4500000,0.0,0.0,0.3354486702154293,0.3361802897258069,0.3535650565289279,0.3960314340092459,0.4919061578589907,False,False,False,False,0.0300000011920928,0.0132142858845846,0.019821428826877,HL,HLLHHL,0.3499999940395355,2011-08-22,0.3350000083446502,2011-08-23,0.324999988079071,-0.07,0.270000010728836,0.270000010728836,BY1-2011/08/08,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2011-08-29,1060.HK,0.3400000035762787,0.3700000047683716,0.3400000035762787,0.3499999940395355,0.3499999940395355,14500000,0.0,0.0,0.3373639537841745,0.3366572255234268,0.3500176567767822,0.3893335961978281,0.4846331485566146,False,False,False,False,0.0300000011920928,0.0167857195649828,0.0251785793474742,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/08/08,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2011-09-06,1060.HK,0.375,0.4250000119209289,0.375,0.4000000059604645,0.4000000059604645,31631000,0.0,0.0,0.3662625383658373,0.3532890265475758,0.3553605887620193,0.3876685721317289,0.4794642663148196,False,False,False,False,0.0500000119209289,0.0153571473700659,0.0230357210550989,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2011/08/08,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1060.HK
2011-09-08,1060.HK,0.4300000071525574,0.4749999940395355,0.4300000071525574,0.449999988079071,0.449999988079071,27035000,0.0,0.0,0.3894815298292395,0.3669951977473937,0.3615074091182613,0.3895304058875277,0.4787594476797279,False,False,True,False,0.0449999868869781,0.0200000007947286,0.0300000011920929,HH,HHHLHH,0.4099999964237213,2011-09-16,0.4449999928474426,2011-10-24,0.5400000214576721,0.32,0.324999988079071,0.3100000023841858,TP3-2011/08/08,False,False,True,False,False,False,True,False,False,False,0.0,0,0,False,,,1060.HK
2013-07-22,1060.HK,0.4850000143051147,0.4900000095367431,0.4600000083446502,0.4699999988079071,0.4699999988079071,19660000,0.0,0.0,0.4941958618044383,0.4876403384948486,0.4572874210417418,0.4198803878430173,0.3773040990723628,True,True,True,False,0.0300000011920928,0.0274999924004077,0.0412499886006116,LL,LLLHLL,0.5199999809265137,2013-07-23,0.4550000131130218,2013-08-02,0.4449999928474426,-0.14,0.449999988079071,0.375,BY1-2013/06/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2014-02-13,1060.HK,0.3499999940395355,0.3499999940395355,0.3199999928474426,0.3449999988079071,0.3449999988079071,26021047,0.0,0.0,0.3390415454427275,0.348710576319417,0.3799523917447787,0.4077730477524002,0.4097526293122339,False,False,False,False,0.0300000011920928,0.0179166694482167,0.0268750041723251,HL,HLHHHL,0.7099999785423279,2014-02-24,0.6399999856948853,2014-02-25,0.6399999856948853,-0.1,0.2899999916553497,0.2899999916553497,BY1-2014/01/21,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2014-02-17,1060.HK,0.3600000143051147,0.3899999856948852,0.3600000143051147,0.375,0.375,90530000,0.0,0.0,0.3486972350277106,0.3518929390504304,0.379006418293393,0.4061968085338385,0.4090824395979708,False,False,False,False,0.0299999713897705,0.0223076916657961,0.0334615374986942,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2014/01/21,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1060.HK
2014-02-18,1060.HK,0.375,0.4149999916553497,0.375,0.3899999856948852,0.3899999856948852,90740000,0.0,0.0,0.356206826058106,0.355206595280383,0.3794375385836476,0.4058760793687107,0.4089303881724482,False,False,False,False,0.0399999916553496,0.021153844319857,0.0317307664797856,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2014/01/21,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1060.HK
2014-02-20,1060.HK,0.4149999916553497,0.5199999809265137,0.4099999964237213,0.5099999904632568,0.5099999904632568,249340880,0.0,0.0,0.3921715093927703,0.3730172172585162,0.3857091614056573,0.408017983654368,0.4097441785132225,False,False,False,False,0.1099999845027923,0.0166666656732559,0.0249999985098838,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2014/01/21,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,1060.HK
2008-02-20,1061.HK,0.2140000015497207,0.2140000015497207,0.2140000015497207,0.2140000015497207,0.1592582464218139,20000,0.0,0.0,0.2189933990163544,0.223967302203399,0.2304743179175218,0.232706868781063,0.2169336318505304,False,False,False,False,0.0,0.0032000005245208,0.0048000007867813,HL,HLLHHL,0.2280000001192093,2008-02-25,0.2220000028610229,2008-02-26,0.2199999988079071,-0.04,0.2000000029802322,0.2000000029802322,BY1-2008/01/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1061.HK
2008-02-29,1061.HK,0.2349999994039535,0.2349999994039535,0.2199999988079071,0.2199999988079071,0.1637234389781952,96000,0.0,0.0,0.2219948741130001,0.2236633184598766,0.2289233009995652,0.2316303741006455,0.2172261511025261,False,False,False,False,0.0150000005960463,0.0015384612175134,0.0023076918262701,HH,HHLLLH,0.209999993443489,2008-03-06,0.2119999974966049,2008-03-07,0.231000006198883,0.1,0.209999993443489,0.2000000029802322,TP1-2008/01/28,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1061.HK
